ac08_id,num_cells,total_light1994,total_light_cal1994,max_light1994,total_light1995,total_light_cal1995,max_light1995,total_light1996,total_light_cal1996,max_light1996,total_light1997,total_light_cal1997,max_light1997,total_light1998,total_light_cal1998,max_light1998,total_light1999,total_light_cal1999,max_light1999,total_light2000,total_light_cal2000,max_light2000,total_light2001,total_light_cal2001,max_light2001,total_light2002,total_light_cal2002,max_light2002,total_light2003,total_light_cal2003,max_light2003,total_light2004,total_light_cal2004,max_light2004,total_light2005,total_light_cal2005,max_light2005,total_light2006,total_light_cal2006,max_light2006,total_light2007,total_light_cal2007,max_light2007,total_light2008,total_light_cal2008,max_light2008,total_light2009,total_light_cal2009,max_light2009,total_light2010,total_light_cal2010,max_light2010,total_light2011,total_light_cal2011,max_light2011,total_light2012,total_light_cal2012,max_light2012,total_light2013,total_light_cal2013,max_light2013
"2008-28-275",1296,3916.5,4611,12,4518,5569,13,5192,6427,16,4702.5,6064,13.5,5180.5,6662,12,5220,6534.5,13.5,5569,6933,15,5838,6469.5,14.5,5920,7225,21,4511,7044.5,12.5,4998,6951.5,17.5,4609.5,6955.5,15.5,4826.5,6674,14.5,5527,7292,14,6022,7318,19,6193,7538,19,10778,8790,30,7961,8344,23,9202,8362,27,8003,7633,20
"2008-28-276",722,3954.5,4891.5,37.5,4841,5925,42,4739,5948,44,4375.5,5876.5,41,4881.5,6352.5,43.5,5091.5,6242.5,46.5,4879,5977,42,5053.5,5800,45,5091,5896,46,4397.5,6392.5,43,4625,6129,44,4252.5,6115,38.5,4739,6131.5,42.5,5186.5,6183.5,47,5370,6092,46,5508,6451,48,8759,6567,59,7287,6865,57,8042,6669,58,7611,6389,60
"2008-28-277",1638,4225.5,5159.5,14.5,6482,7965,18,5850,7289,17,5827.5,7535,14.5,6476,8365,17,6592,8328.5,20.5,6681,8414.5,20.5,7169,7905.5,22,7190.5,8804,20,5769,8920.5,18.5,5999,8377.5,18,5752.5,8686.5,17.5,6342.5,8649,19,6778.5,8923,22.5,7510,9148,21,7524,9315,20,12384,10321,30,9830,10478,27,11794,10762,30,9051,9072,28
"2008-28-278",1929,2786,3403.5,7.5,4983,6154,9,5128,6371,10,5364,6904,8.5,6696,8731,9.5,6446.5,8246.5,10,6290.5,8088,9,7395.5,8099,10,6644,8376.5,9.5,4075.5,6865,8.5,4684.5,6896.5,8.5,4904.5,7712.5,7.5,6632.5,9189,8.5,6536,8984.5,9,8515,10444,10,8016,10036,11,13033,11170,18,9962,10975,14,10214,10223,18,8209,9022,16
"2008-28-279",1867,3839,4847.5,30,5645,6985,33,5556,6931,41,5348.5,7043.5,37.5,6053.5,7799,37.5,6969,8866,39.5,7166.5,9053.5,34,7590.5,8254,37,7503.5,9356.5,32,5358,8507.5,32,6102.5,8605.5,32,6312.5,9637.5,30,7041.5,9685,34.5,7765.5,10237,38,9555,11422,38,10073,12116,40,15459,12482,53,11223,11880,46,11332,10949,50,9737,9948,50
"2008-28-280",2049,2779,3362.5,26,4452,5497,27,5076,6357,26,4948,6402.5,27,6222,7984.5,31.5,5410.5,7034.5,32,5329.5,7034,25.5,6315,6771.5,27,6132,7829.5,26.5,3685,6357,23,4478,6709,24.5,4009,6489,21.5,6031.5,8466,30,6538.5,9029,31.5,8422,10471,34,7275,9470,36,12925,11368,51,10250,11614,46,10209,10551,49,7716,8948,44
"2008-28-281",1951,3512,4150.5,9,6040,7445,9,5445,6796,9,5059,6545,8,6692.5,8696.5,9.5,6104,7821.5,10,6431.5,8242,10.5,6913,7512,10.5,6665,8403,9.5,5270.5,8460.5,8.5,5694.5,8201,7.5,4606,7287,8,6716,9326.5,8,6840.5,9233,10,7787,9738,12,6644,8641,10,12697,10980,19,10399,11454,15,11146,10921,18,8603,9306,17
"2008-28-282",1744,4192.5,5105.5,14.5,6600,8102,19,6298,7853,23,5402.5,7075.5,19.5,7038,9159,22.5,6759,8625,26,6771,8507,21.5,7022,7743,20.5,7000,8666,22,5231,8253.5,18.5,5988.5,8440.5,18,4909.5,7633,13.5,6180.5,8534,16.5,6965.5,9226,18,8359,10103,20,6878,8702,20,13447,11129,36,11094,11565,32,16540,14167,59,13349,12016,60
"2008-28-283",932,2665.5,3244,33,3824,4683,39,3577,4475,34,3200,4224.5,36.5,3711,4778.5,44,3956,4988.5,51,4112.5,5145,45.5,4180,4667.5,46.5,4025,4927.5,44,3215.5,4937.5,42.5,3507.5,4888,36,3146.5,4741.5,41,3851,5193.5,43.5,4091.5,5289.5,45.5,4757,5689,47,4767,5824,47,8394,6709,60,6515,6728,55,7305,6541,62,6505,6007,59
"2008-28-284",1832,5928,7275.5,35.5,9311,11411,46,8350,10496,39,7169,9426.5,41.5,8867.5,11502,46,9012.5,11313,51,8662.5,10777,47.5,8758.5,9829,48.5,8667.5,10500.5,47.5,6783.5,10341,44.5,7609.5,10441.5,43,6621.5,9983,43,7499.5,10147.5,44.5,8612,10931,45.5,10232,12064,47,9344,11385,51,16412,13145,60,12690,12995,58,16064,14031,62,14204,12750,59
"2008-28-285",1549,3139,3951.5,43.5,4926,6039,47,4071,5137,42,3664.5,4826,41.5,4759,6201.5,50,4711.5,5994,52,4596.5,6023.5,46.5,4807,5461,49.5,4494,5733.5,42.5,3674.5,5891.5,45.5,4116.5,5950,38.5,3376.5,5418,36.5,4147.5,5871,42.5,4419.5,6220,42.5,5008,6557,43,4660,6290,47,8079,7758,53,6246,7719,50,7614,7944,57,6335,7068,54
"2008-28-286",429,4794.5,6018,61.5,5423,6555,61,4791,5944,61,5048.5,6680.5,61,5485.5,6909,60.5,5807,6979,61.5,5511.5,6552,61,5684.5,6609,61,5371,5929.5,61,5335,7175,62,5151.5,6509,61.5,4814,6482.5,59.5,5483.5,6692,62,5765,6541.5,60.5,6190,6619,62,6042,6830,61,8179,5475,63,6849,6041,62,8205,6179,63,7568,5739,63
"2008-28-287",1196,6416.5,7953.5,51.5,7774,9553,54,7589,9586,54,6803,9154,51.5,7798.5,10123,55.5,7956,9854.5,56,8017,9792.5,50.5,7958.5,9108,51,8368,9635,55.5,7322,10648.5,56,8035.5,10676.5,58.5,7053,10101.5,55.5,7788.5,10050.5,58,8880,10598.5,56,10469,11665,59,10581,12362,60,16213,11882,62,13650,12717,62,15133,12299,63,15012,12197,63
"2008-28-288",2015,5673.5,6874,15,8573,10565,15,8221,10321,16,6520.5,8500.5,12.5,7462.5,9666.5,14,7619.5,9529,13,7838.5,9858,16,8110.5,9045.5,16,8465,10302.5,15,7265,11115,13.5,8159,11270,16.5,6848.5,10314.5,15.5,7251.5,9910,17.5,8669,11156.5,18.5,10643,12658,21,10621,13057,19,16827,13950,33,12324,13154,30,14508,13456,29,14152,13162,39
"2008-28-289",637,2668.5,3323,21,3680,4538,23,3383,4277,23,2981.5,3972,22,3634.5,4735.5,26,3820,4714.5,27,3643.5,4512,23,3850,4403.5,24,3709,4356.5,24,3326.5,4891.5,18,3393,4569,18,2981.5,4344,16.5,3309,4334,20,3758.5,4569.5,22.5,4831,5468,25,4628,5541,27,7110,5497,42,5161,5170,35,6051,5272,37,5594,4954,36
"2008-28-290",1326,4764,5965,10,6873,8326,10,6411,8018,10,5337,6982,12.5,7613,9886,14,7730,9607,16,7162.5,8836.5,16,7599,8711.5,16,7496.5,8858,17,6243,9215.5,15.5,6885,9161.5,15.5,6007.5,8798.5,13,6951,9144.5,19.5,7564.5,9211,15.5,9930,11256,20,9633,11430,18,14628,11512,28,11041,10838,21,12554,11025,19,11833,10474,19
"2008-28-291",441,3628.5,4534.5,44.5,4230,5190,48,4116,5242,48,3647.5,4978.5,45,4152.5,5413.5,50,4361,5369.5,50,4012,4884.5,47.5,4000.5,4663,49.5,3968.5,4514,48,3286,4702,46.5,3589.5,4696.5,44.5,3281,4633,40.5,3568,4542.5,45,3893.5,4545,43.5,4703,5144,50,4654,5387,53,7137,5091,60,5567,5092,58,6019,4868,60,6056,4873,60
"2008-28-292",1294,6171,7687,44.5,8443,10357,48,7736,9820,48,6624,8823.5,45,7842.5,10168,50,7995,9957.5,50,7242.5,9013,47.5,7248,8336,49.5,7260,8590,48,5801,8597.5,46.5,6690.5,8977,44.5,5383,7951,40.5,6534.5,8606,45,7127,8794.5,43.5,8479,9773,50,8140,9784,53,14200,10954,60,9928,10010,58,11158,9880,60,11109,9826,60
"2008-28-293",1444,4093,5156,21,5941,7285,21,5803,7264,26,5345.5,7009,22.5,6129.5,7933.5,28.5,6094,7596.5,28.5,6344.5,7877,24,6709,7516,25,6819,8223,24,5190,7953,20.5,5808.5,7981,21.5,4958.5,7497.5,19,5817.5,7844.5,22,6586,8350.5,22.5,7328,8772,27,7676,9361,28,12929,10429,43,10154,10429,37,10743,9826,42,10100,9342,40
"2008-28-294",1210,5131,6372.5,32,6442,7837,37,6697,8463,37,5963,7863,32.5,7067.5,9129.5,32.5,7498.5,9263.5,36.5,7139.5,8821.5,35,7436.5,8481.5,42.5,7412.5,8695.5,44.5,6014.5,8929.5,38,6268,8435,35.5,5572.5,8093,30.5,6431,8396,34,7312.5,8829.5,36.5,8240,9450,39,8444,10000,43,14033,10737,59,11028,10660,52,12077,10390,48,11472,9996,53
"2008-29-001",561,3210,3939.5,19.5,3600,4405,19,4063,5167,19,3423.5,4606.5,20,4089.5,5343,22.5,4479.5,5474,26.5,4840.5,5882,22,5197,6011.5,24,5298.5,6017,24.5,4295,6181.5,19.5,4151.5,5490,19,4140.5,5867.5,19.5,4883.5,6191.5,21.5,5417.5,6384,24,6603,7164,28,6578,7593,30,8954,6449,45,7751,7110,41,8207,6607,46,8235,6628,50
"2008-29-002",700,3805.5,4652.5,17.5,4164,5111,14,4448,5610,15,3862,5134,18.5,4669,6089.5,22,5107,6237,20,5190,6334,19.5,5679,6528,21.5,5784,6635.5,22.5,4621.5,6710.5,17.5,4522,6016.5,18.5,4546.5,6478.5,17.5,5142.5,6593.5,20,6040,7190,19,7068,7768,21,6952,8081,22,9065,6824,34,8126,7620,31,8307,6952,28,7874,6660,33
"2008-29-003",1276,4048.5,4945,19.5,3767,4659,21,4744,5956,20,4583.5,6023,26.5,5990,7839.5,27.5,6323,7866,29,6503,8072,28.5,6789.5,7591,33,6677,8018,32,5258.5,8007.5,26,5227,7286,27.5,5376,7910,28.5,5980,7960,29.5,7234,9114,31.5,9214,10490,38,6701,8237,34,12243,9706,41,11482,11252,41,12397,10705,45,10596,9446,51
"2008-29-004",1139,5435.5,6591,16.5,5956,7314,17,5858,7361,18,5406,7080,24,6776.5,8910,25,7169,8801.5,26.5,7368,9025.5,28,7629,8759,30.5,7672,8948,30.5,6070,8924.5,21.5,5687,7709,23,5487,7999.5,25.5,6273,8234,24.5,8106,9817,25,9801,10940,29,7754,9256,28,12113,9415,41,11194,10792,41,12873,10906,43,11235,9736,45
"2008-29-005",620,3603.5,4391.5,12,3604,4419,14,3240,4093,14,3381.5,4502,14,4228,5516,17,4379.5,5394,19,4528,5530.5,19.5,4774.5,5477,20.5,4840.5,5586,20,3650.5,5327.5,14.5,3587.5,4830,13.5,3425.5,4891.5,13,3953.5,5108.5,15.5,5375,6413.5,19,6486,7106,22,5127,6086,16,6976,5417,25,6642,6370,24,6715,5760,28,5606,4926,27
"2008-29-006",880,4484.5,5465,16.5,4551,5576,13,4638,5842,13,4417.5,5904,14,5138,6696.5,16.5,5544,6825,13.5,5719.5,7020,14.5,6082.5,6965.5,18.5,6193.5,7193.5,19,4729.5,6992.5,14.5,4786,6456.5,14.5,4692.5,6754,14.5,5354,6953.5,14.5,6183,7520,17,7609,8489,22,6791,8076,20,9062,7123,26,8697,8416,24,8715,7562,29,7992,7013,26
"2008-29-007",616,2146,2636.5,11,2621,3190,12,2809,3490,13,2437,3155.5,12.5,2979.5,3861.5,12,3162,3874,12,3205.5,3964.5,14,3392.5,3850.5,14.5,3336,3973.5,17,2796,4180,13,2816.5,3829.5,13.5,2545,3754,11,2913,3879,12,3379.5,4196.5,12,3894,4510,17,4062,4853,17,5566,4472,22,5400,5262,28,5357,4764,21,4687,4240,23
"2008-29-008",1011,4066.5,4958.5,14.5,4114,5013,15,4258,5423,13,4016,5337.5,12.5,5013.5,6636.5,19,5311,6589,22.5,5337,6630,22.5,6089.5,6938,20.5,5619.5,6638,16.5,4756,7063,17.5,5009,6770.5,12.5,4586.5,6622,14.5,5323.5,6947,17,6688,8100,19,8807,9818,18,8667,10232,20,10834,8492,26,10704,10175,20,11004,9481,29,10144,8818,25
"2008-29-009",936,3261.5,4026.5,28.5,3640,4448,27,3819,4826,29,3767.5,5028.5,34,4347,5789,34.5,4951.5,6153.5,35.5,4889.5,6108.5,35,5290,5941.5,35,4978.5,5886,34,4229.5,6323,30.5,4450.5,6060.5,32,4323,6268,28.5,4795,6309,32,5554,6927,33,6363,7299,37,6035,7291,34,8824,7068,43,8858,8593,45,8931,7775,49,8195,7222,48
"2008-29-010",860,2996.5,3783,48.5,3671,4497,53,3663,4598,47,3092,4104,51.5,3833.5,5062.5,56,4654.5,5691.5,57.5,4639,5748.5,57,4904.5,5511,57.5,4388,5199.5,55.5,3785.5,5669,52,3679,5087.5,50,3729,5444,53,3910.5,5206,53.5,4703,5928.5,57,5120,5980,60,4582,5598,61,7117,5793,62,6968,6915,62,7636,6614,63,6988,6161,63
"2008-29-011",89,1649,2094,57,1731,2096,58,1771,2221,56,1699,2280,59,2031,2555,60.5,2228.5,2629,59.5,2183.5,2547.5,59.5,2298,2669.5,60,2276,2441,60,1880,2516.5,57.5,1896,2379,57,2000,2635.5,57,2013.5,2435.5,58.5,2260.5,2501,57.5,2494,2583,62,2555,2781,63,3022,1866,63,3186,2589,62,3346,2330,63,3222,2245,63
"2008-29-012",104,1526.5,1938.5,52.5,1552,1899,55,1761,2221,56,1673.5,2246.5,57.5,1687.5,2124.5,59.5,1719,2067,56.5,1761,2091.5,56,1858,2160.5,57,2033.5,2218.5,59.5,1726,2360,55.5,1820.5,2313,56,1662,2241,56,1911,2339,56.5,2082.5,2355.5,56,2412,2516,61,2649,2925,62,3387,2124,63,3189,2640,63,3196,2283,63,3242,2316,63
"2008-29-013",721,3617,4546,37.5,4200,5155,40,4391,5548,43,3405,4508.5,41,4145,5458.5,49,4918,6058,53,4972,6086.5,49,5103,5849.5,52.5,4958.5,5746,53,4024,5911,47,4015,5413.5,47.5,4036.5,5822,51,4263,5568,48.5,5234,6333.5,53.5,6070,6791,59,5888,6911,61,8770,6550,61,8458,7867,62,9128,7449,62,8655,7118,63
"2008-29-014",2064,4628,5915.5,21.5,5594,6878,16,5855,7385,19,3752.5,4795.5,10,5273,7036.5,14.5,6642,8242,22,7045,9273,17.5,8058,9073,18.5,6787,8510.5,17,5789,9122,12.5,5703.5,8210,12.5,5031.5,7842.5,12.5,5044,7147.5,11.5,6830.5,9466.5,15.5,8423,10487,22,9532,12168,22,10329,10185,24,10962,12440,27,11619,11695,27,10506,10973,26
"2008-29-015",1040,4489,5698.5,21,4974,6114,15,5530,6976,17,3549.5,4594.5,13,5083.5,6779.5,15.5,6449,7959.5,22,5978,7420,20,6428,7288,26.5,5928.5,7070,27.5,4794,7209.5,22.5,4655,6370,23,4298.5,6336.5,22.5,4636.5,6206.5,22.5,6124.5,7599.5,25,7103,8143,32,7403,8859,26,9538,7638,41,10321,9943,42,10280,8864,49,9052,8020,48
"2008-29-016",970,1645.5,2047.5,12.5,2022,2495,13,2101,2625,12,2389.5,3108,13,2789.5,3799.5,15,3449.5,4328.5,17.5,3599.5,4586.5,20,3978,4367,26.5,3284,4111.5,28,3154,4959,22.5,3318,4731.5,23.5,3262,4894,23.5,3611,4940.5,22.5,4499,5841,25,5258,6228,32,4713,5811,29,6784,5748,41,6178,6513,42,6976,6366,49,6223,5846,48
"2008-29-017",1247,1661,2014.5,12,2122,2628,14,2889,3602,17,2812,3663.5,17.5,3236.5,4349,19,3975.5,4981,19,4139,5343.5,17.5,4639.5,5107.5,17.5,3734,4764,22.5,3314.5,5317.5,17.5,3494,5071.5,17,3534.5,5414,15.5,3919,5429.5,16.5,4946,6614,20,5629,6876,20,5238,6717,20,8025,7070,35,7020,7772,30,8250,7858,36,6814,6800,39
"2008-29-018",1446,2746,3307,12,3234,4001,14,4709,5895,17,4120,5424.5,17.5,4810.5,6383,20,5315.5,6594.5,19,5844.5,7369.5,17.5,6348,6966.5,18.5,5797.5,7149.5,23,4983.5,7791,17.5,5237.5,7378.5,17.5,4986.5,7484.5,15.5,5429,7378,16.5,6157.5,8127,20,7271,8717,20,6093,7754,20,10367,8724,35,9256,9827,31,10165,9473,36,8870,8480,39
"2008-29-019",1035,2880.5,3461.5,17.5,2844,3503,16,3432,4292,19,3400,4502,26,3911,5126,23,4158,5142.5,22.5,4511.5,5622.5,21.5,5161.5,5792,27,5137.5,6176.5,29.5,4249.5,6421.5,22,4631.5,6307.5,26,4057,5989.5,24.5,4641,6167.5,26.5,5497.5,6825,28,7575,8610,35,6670,8056,33,10236,8222,46,8839,8683,42,9163,8165,39,10676,9215,47
"2008-29-020",566,3927.5,4841,24.5,3589,4386,23,3612,4571,23,3554.5,4802.5,31.5,4425,5782.5,29.5,4358.5,5369.5,29,4383,5341,26,4813,5556,30,4851,5515,30.5,3930,5656.5,24,4020,5307.5,24.5,3939,5569.5,24,4482.5,5703,24,5466,6391.5,25.5,6626,7192,31,5962,6941,32,8273,6116,43,7380,6771,38,7544,6257,40,6759,5659,44
"2008-29-021",985,3614,4426.5,19.5,3509,4300,21,4043,5107,24,4008,5304.5,28,5148.5,6793.5,27.5,5418,6717.5,29,5318.5,6565,28,6014,6833.5,33,5966,7048,33.5,5257.5,7702.5,27,5476,7377,30.5,5139,7400,30,5904.5,7658,30.5,7333,8785.5,31.5,9864,10849,40,8665,10199,37,12649,9590,42,12280,11445,44,11239,9540,45,10061,8674,54
"2008-29-022",1677,5380.5,6516.5,29,4935,6086,29,6348,7959,36,5927,7893.5,34,7492.5,9760.5,40.5,8029.5,9946.5,41.5,8153,10125.5,41.5,8792,9902.5,42.5,8921,10649.5,37.5,7779,11663.5,25.5,9017.5,12152,29.5,8331,12069,29.5,9219,12067.5,32.5,10343.5,12638.5,32,12797,14474,35,10815,12883,38,17389,13480,56,15878,15264,54,16544,14188,59,15936,13780,58
"2008-29-023",1268,3632.5,4394,10.5,3152,3894,10,4186,5235,12,3651.5,4781.5,12.5,4662,6055,13,4858,6076,14,5171.5,6479,13,5568,6094.5,14.5,5401,6636,15,4459.5,6987.5,12,5128.5,7139,12.5,4789.5,7144.5,13,4953.5,6759,13.5,5496,7249,13,6636,7904,18,5869,7207,18,9180,7665,28,7838,8334,29,7987,7621,21,7998,7560,28
"2008-29-024",1033,3269.5,4016,29,3691,4556,29,4563,5733,36,4025.5,5419.5,34,4968.5,6462.5,40.5,5302.5,6516.5,41.5,5277.5,6534,41.5,5472.5,6170,42.5,5332.5,6347.5,37.5,4234,6458.5,25.5,4604,6336,29.5,4621,6791,29.5,4866.5,6484,32.5,5243,6661.5,32,6091,7124,35,5308,6495,38,8385,6816,51,7437,7593,49,8738,7702,54,7824,7051,51
"2008-29-025",1474,1862,2309,13.5,1852,2284,15,2897,3651,17,2931,3879.5,22,3688.5,4817.5,23,3829.5,4852,22,4020.5,5329.5,23.5,4396,4655,26,4848.5,6112,27.5,3458,5699,21.5,4101.5,6009,22.5,4012,6170,22,3931,5503,23.5,4736.5,6688.5,25.5,5475,6949,27,4586,6139,27,7693,7283,38,6458,7813,40,7609,7777,42,7282,7474,49
"2008-29-026",1550,2322,2797,13.5,2461,3055,15,3232,4081,15,2676.5,3501,17,3616,4748,16.5,4582,5693.5,18,3672,4949.5,17.5,4610,4804.5,18,4512,5793,18,2525,4474,12.5,3440,5223.5,16,3442.5,5445.5,16,3078.5,4453.5,18,3976,5943.5,18.5,4501,6051,17,3490,5093,18,5413,6195,26,4869,6814,25,5561,6604,27,6706,7156,31
"2008-29-027",1943,2203.5,2618.5,7,1916,2388,7,3067,3881,7,2281.5,2973,8.5,3367,4402.5,9,4591,5748.5,8.5,3494,4928,9,4899,5080,8.5,4490,6046.5,9,2624.5,4847,7,3872.5,6031,8.5,3526.5,5747.5,8,3117.5,4707.5,8.5,3855,6242.5,9,4799,6742,10,3700,5645,9,5797,7121,13,4994,7670,19,4884,6908,15,5881,7381,20
"2008-29-028",1697,3165,3828,21,3221,3988,22,4349,5473,20,3490.5,4588.5,19,4921,6324,23,5778,7253,21,5412,7001,19.5,5903.5,6361.5,19.5,5864.5,7359,19.5,4025.5,6667,14,5066.5,7335.5,15.5,4972.5,7586,15,4861.5,6755,15,5796,8124,15.5,6386,8083,16,5331,7100,15,8380,8068,22,8236,9568,29,9007,9114,32,10236,9835,46
"2008-29-029",2014,4765,5736.5,48,4515,5572,47,5707,7178,51,5049.5,6635,52.5,6770,8743.5,51.5,7490.5,9371.5,53,7366,9373.5,54.5,8168,8939.5,55.5,8273,10214,54,7143,11059.5,51,8063.5,11236.5,52.5,7847,11628,46,8408,11318,53,9578,12401.5,54.5,11687,13701,55,10193,12610,53,16406,13476,62,14461,15006,58,15373,14090,62,14408,13286,62
"2008-29-030",181,2374,2977,54.5,2390,2939,51,2624,3286,57,2584.5,3431.5,57,2762.5,3471.5,59.5,3041.5,3629,59,3029.5,3599.5,59,3207,3716,62,3102,3381,59,2732.5,3688.5,57,2846.5,3585,59.5,2861.5,3842,56.5,3129,3802,60,3190,3593,58,3351,3532,62,3295,3681,60,4616,2999,63,3965,3373,62,4925,3567,63,4724,3425,63
"2008-29-031",1783,6389,7737.5,54.5,6881,8493,51,8105,10192,57,7013,9254,57,8400.5,10726,59.5,9493.5,11688,59,9389.5,11602.5,59,10094,11244.5,62,9669,11522.5,59,7832.5,11776.5,57,8701,11840.5,59.5,8699.5,12561.5,56.5,9332,12258.5,60,10365,12979,58,12470,14253,62,10270,12440,60,17231,13408,63,14823,14690,62,16062,13909,63,16304,14032,63
"2008-29-032",1755,3859.5,4615.5,11,4110,5132,12,5022,6369,12,3901.5,5089,12.5,5414.5,6965.5,13,6332.5,8007,16,5920,7594,15,6717.5,7147.5,16.5,6127,7773.5,17,4018,6728,13,5496,7962.5,14.5,5796,8766,14.5,6334,8725.5,15,6894.5,9262.5,14,8737,10492,15,6824,8716,16,11931,10235,25,10558,11356,24,10702,10240,25,11504,10775,29
"2008-29-033",1868,3096.5,3675,13,3015,3751,14,4214,5360,15,2704,3553.5,18,4277.5,5575.5,20,5837,7332.5,19.5,4532.5,6072.5,20.5,6287.5,6566,23.5,4697.5,6258.5,20,3039.5,5367,15,5011.5,7481,18,4694,7303.5,15,4631,6618.5,17,5718.5,8108,20.5,6988,8856,19,4428,6353,20,9455,9000,31,8075,9759,32,8081,8834,44,10409,10246,42
"2008-29-034",2145,7431,8941.5,62,8455,10372,59,9338,11551,62,8136,10423,62.5,9199,11501,62.5,11359,13812.5,61.5,10573.5,12997,62,11557.5,12577,62.5,10759.5,12869,62.5,8571.5,12658,62,9625,13074,61.5,9932.5,14096.5,61,11104.5,14452,61.5,12678,15764.5,61.5,13919,16064,62,11509,14022,62,19224,15045,63,17791,17496,63,19085,16507,63,20359,17420,63
"2008-29-035",2265,3420.5,3943,11,3055,3820,11,3534,4496,12,2156,2799,12,3490,4525.5,12,5215.5,6688,12,5084,6869,11.5,6361.5,6482.5,12.5,5041.5,6812.5,15.5,3377,6087,10.5,4751,7353.5,11.5,4789,7598.5,10,5213.5,7546.5,11,6213,9134.5,12,7838,10103,13,5432,7733,13,11564,10924,20,10331,12323,17,9581,10526,20,11345,11544,21
"2008-29-036",1746,2253.5,2671,11.5,2022,2510,10,3584,4534,13,2632,3420.5,12.5,3285,4419,15.5,4496,5711,16.5,3660.5,5022.5,17,4214,4262,16.5,4747.5,6248,16,3155,5491,12,3611,5557,13,3497.5,5609.5,13.5,3151.5,4674.5,12,4169.5,6316,15.5,5552,7298,16,4464,6244,16,8566,8226,23,7342,9065,23,7862,8446,27,7394,8053,26
"2008-29-037",1383,3276.5,3916,25,3684,4557,28,4107,5204,30,3279.5,4324.5,29.5,4330,5544.5,31,4632,5861,32,4754.5,6079.5,35.5,5033.5,5430,36,4681.5,5870,34,3369,5530.5,26.5,3919,5729,26.5,3319,5193.5,23,3897.5,5497,25,4577,6364.5,27,5383,6766,30,4841,6307,27,8720,7664,37,7198,8148,41,7676,7615,45,7490,7456,41
"2008-29-038",1468,2160,2643,25.5,2737,3396,27,3136,3975,30,2442.5,3226,29,3625.5,4672.5,28.5,3819,4876.5,30,4103,5378.5,33.5,4556.5,4664,34.5,4943.5,6256,32,3138.5,5412.5,26,3507.5,5293,27,3053.5,4858.5,23,3426.5,4896.5,26,4254,6070,29.5,5205,6673,33,4143,5689,31,9191,8011,44,8120,9026,48,9129,8730,52,9019,8648,50
"2008-29-039",1761,2688.5,3235,22.5,3127,3896,27,3094,3923,29,2906.5,3787.5,29,4423.5,5686.5,28.5,5052.5,6485,31.5,4872,6394.5,32.5,5195.5,5226.5,34,5552.5,7116.5,31,3195.5,5716,26,4192,6341,26,4224.5,6595.5,23,4534.5,6472,26,5152,7301.5,29,6596,8357,33,5213,7016,31,11423,9823,44,9440,10550,48,11058,10508,52,11084,10485,50
"2008-29-040",1550,6128.5,7589.5,37,7367,9088,42,7051,8871,31,6258,8306.5,35,7141.5,9231.5,35,8546,10556,37.5,8962.5,11018.5,47,8919,10052,49.5,8765,10392,49,6717.5,10208,43,7463.5,10188.5,41,6920,10134.5,35.5,7516,10028,36,8000,10222.5,38.5,9120,10670,46,7859,9643,46,14313,11230,53,12136,12042,52,13230,11569,57,13511,11780,55
"2008-29-041",1683,4988.5,6138,38.5,6744,8348,43,6821,8617,39,6759,9099.5,37.5,7393,9521.5,36,8139,10157,35.5,8105,10081.5,34.5,7775,8478.5,35.5,8372,10083.5,32.5,5737.5,8998.5,25,7131,9883.5,24,6447,9554.5,25.5,7580,10152,30.5,7909,10322.5,29,9440,11123,36,8450,10347,31,14763,11714,45,13136,13093,44,15332,13223,54,15361,13246,52
"2008-29-042",1936,3987.5,4858.5,15.5,5454,6797,19,5768,7267,22,5612,7441.5,25,6754,8725,28,8107.5,10246,27.5,8200,10321.5,25,7471,8032,25,8320.5,10230.5,23,6045.5,9585,20.5,6934,9762,21,6857,10263.5,17.5,7978,10812,19.5,7840,10501.5,22,9212,11148,30,7316,9409,27,14158,11824,39,13092,13633,44,15200,13600,44,15560,13810,45
"2008-29-043",1745,9140,11147.5,62,10210,12468,59,10651,13146,62,9645.5,12391,62.5,10975,13776.5,62.5,12166,14635.5,61.5,12103.5,14578,62,12165.5,13630.5,62.5,12012,13880.5,62.5,9934.5,14265.5,62,10866.5,14283,61.5,10522,14681,61,11351.5,14528,61.5,12345,14938.5,61.5,13240,14985,62,12395,14529,62,19028,14213,63,17245,16305,63,17925,14981,63,18281,15231,63
"2008-29-044",397,1869,2317,52,2194,2707,50,2368,2955,58,1976,2613,55,2043,2618.5,49.5,2309.5,2846.5,51.5,2360,2902,53.5,2389,2727.5,53.5,2359,2791.5,55,1966.5,2943,51,2084,2829,52.5,1933,2831,51,2295,3011,53.5,2584.5,3172.5,55.5,2756,3153,56,2669,3151,60,4612,3423,62,3586,3439,62,4042,3387,62,3985,3353,62
"2008-29-045",98,2985,3625,62,2992,3583,59,3141,3744,62,3259.5,4003.5,62.5,3374.5,3987,62.5,3617.5,4127.5,61.5,3494,3972,62,3540.5,3992,62.5,3471.5,3657.5,62.5,3186,3979.5,62,3307.5,3954,61.5,3349.5,4142.5,61,3565.5,4122,61.5,3776.5,4049.5,61.5,3753,3851,62,3661,3955,62,4316,2590,63,4234,3404,63,4569,3118,63,4464,3059,63
